SID,SEASON,NUMBER,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,WMO_WIND,WMO_PRES,WMO_AGENCY,TRACK_TYPE,DIST2LAND,LANDFALL,IFLAG,USA_AGENCY,USA_ATCF_ID,USA_LAT,USA_LON,USA_RECORD,USA_STATUS,USA_WIND,USA_PRES,USA_SSHS,USA_R34_NE,USA_R34_SE,USA_R34_SW,USA_R34_NW,USA_R50_NE,USA_R50_SE,USA_R50_SW,USA_R50_NW,USA_R64_NE,USA_R64_SE,USA_R64_SW,USA_R64_NW,USA_POCI,USA_ROCI,USA_RMW,USA_EYE,TOKYO_LAT,TOKYO_LON,TOKYO_GRADE,TOKYO_WIND,TOKYO_PRES,TOKYO_R50_DIR,TOKYO_R50_LONG,TOKYO_R50_SHORT,TOKYO_R30_DIR,TOKYO_R30_LONG,TOKYO_R30_SHORT,TOKYO_LAND,CMA_LAT,CMA_LON,CMA_CAT,CMA_WIND,CMA_PRES,HKO_LAT,HKO_LON,HKO_CAT,HKO_WIND,HKO_PRES,KMA_LAT,KMA_LON,KMA_CAT,KMA_WIND,KMA_PRES,KMA_R50_DIR,KMA_R50_LONG,KMA_R50_SHORT,KMA_R30_DIR,KMA_R30_LONG,KMA_R30_SHORT,NEWDELHI_LAT,NEWDELHI_LON,NEWDELHI_GRADE,NEWDELHI_WIND,NEWDELHI_PRES,NEWDELHI_CI,NEWDELHI_DP,NEWDELHI_POCI,REUNION_LAT,REUNION_LON,REUNION_TYPE,REUNION_WIND,REUNION_PRES,REUNION_TNUM,REUNION_CI,REUNION_RMW,REUNION_R34_NE,REUNION_R34_SE,REUNION_R34_SW,REUNION_R34_NW,REUNION_R50_NE,REUNION_R50_SE,REUNION_R50_SW,REUNION_R50_NW,REUNION_R64_NE,REUNION_R64_SE,REUNION_R64_SW,REUNION_R64_NW,BOM_LAT,BOM_LON,BOM_TYPE,BOM_WIND,BOM_PRES,BOM_TNUM,BOM_CI,BOM_RMW,BOM_R34_NE,BOM_R34_SE,BOM_R34_SW,BOM_R34_NW,BOM_R50_NE,BOM_R50_SE,BOM_R50_SW,BOM_R50_NW,BOM_R64_NE,BOM_R64_SE,BOM_R64_SW,BOM_R64_NW,BOM_ROCI,BOM_POCI,BOM_EYE,BOM_POS_METHOD,BOM_PRES_METHOD,NADI_LAT,NADI_LON,NADI_CAT,NADI_WIND,NADI_PRES,WELLINGTON_LAT,WELLINGTON_LON,WELLINGTON_WIND,WELLINGTON_PRES,DS824_LAT,DS824_LON,DS824_STAGE,DS824_WIND,DS824_PRES,TD9636_LAT,TD9636_LON,TD9636_STAGE,TD9636_WIND,TD9636_PRES,TD9635_LAT,TD9635_LON,TD9635_WIND,TD9635_PRES,TD9635_ROCI,NEUMANN_LAT,NEUMANN_LON,NEUMANN_CLASS,NEUMANN_WIND,NEUMANN_PRES,MLC_LAT,MLC_LON,MLC_CLASS,MLC_WIND,MLC_PRES,USA_GUST,BOM_GUST,BOM_GUST_PER,REUNION_GUST,REUNION_GUST_PER,USA_SEAHGT,USA_SEARAD_NE,USA_SEARAD_SE,USA_SEARAD_SW,USA_SEARAD_NW,STORM_SPEED,STORM_DIR
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 06:00:00,TS,13.8,-127.6, , , ,PROVISIONAL,2028,2028,O______________,nhc_working_bt,EP112025,13.8,-127.6, ,HU,65,992,1,50,40,40,50,25,0,0,25,15,0,0,0,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,75, , , , ,12,45,20,15,45,5,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 09:00:00,TS,13.8,-127.9, , , ,PROVISIONAL,2049,2049,P______________, ,EP112025,13.8,-127.9, ,HU,70,990,1,50,40,40,50,25,13,8,25,15,8,0,8,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,45,25,18,45,5,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 12:00:00,TS,13.8,-128.1, , , ,PROVISIONAL,2063,2063,O______________,nhc_working_bt,EP112025,13.8,-128.1, ,HU,75,987,1,50,40,40,50,25,25,15,25,15,15,0,15,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,90, , , , ,12,45,30,20,45,5,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 15:00:00,TS,13.8,-128.3, , , ,PROVISIONAL,2076,2076,P______________, ,EP112025,13.8,-128.3, ,HU,78,986,1,50,50,45,50,25,23,15,25,15,15,5,13,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,53,45,33,53,5,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 18:00:00,TS,13.8,-128.6, , , ,PROVISIONAL,2097,2097,O______________,nhc_working_bt,EP112025,13.8,-128.6, ,HU,80,984,1,50,60,50,50,25,20,15,25,15,15,10,10,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,60,60,45,60,5,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-02 21:00:00,TS,13.8,-128.9, , , ,PROVISIONAL,2118,2118,P______________, ,EP112025,13.8,-128.9, ,HU,85,979,2,55,65,50,50,28,28,18,28,15,15,10,13,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,68,53,45,68,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 00:00:00,TS,13.8,-129.2, , , ,PROVISIONAL,2139,2139,O______________,nhc_working_bt,EP112025,13.8,-129.2, ,HU,90,973,2,60,70,50,50,30,35,20,30,15,15,10,15,1011,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,75,45,45,75,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 03:00:00,TS,13.8,-129.5, , , ,PROVISIONAL,2161,2161,P______________, ,EP112025,13.8,-129.5, ,HU,90,973,2,60,75,45,50,30,35,20,30,15,15,10,15,1012,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,75,45,45,75,6,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 06:00:00,TS,13.8,-129.8, , , ,PROVISIONAL,2182,2182,O______________,nhc_working_bt,EP112025,13.8,-129.8, ,HU,90,973,2,60,80,40,50,30,35,20,30,15,15,10,15,1013,180,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,75,45,45,75,5,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 09:00:00,TS,13.9,-130.0, , , ,PROVISIONAL,2189,2189,P______________, ,EP112025,13.8,-130.0, ,HU,90,973,2,60,80,40,50,30,35,20,30,15,15,10,15,1013,165,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,75,53,38,68,5,280
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 12:00:00,TS,13.9,-130.3, , , ,PROVISIONAL,2211,2211,O______________,nhc_working_bt,EP112025,13.9,-130.3, ,HU,90,973,2,60,80,40,50,30,35,20,30,15,15,10,15,1012,150,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,110, , , , ,12,75,60,30,60,7,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 15:00:00,TS,13.9,-130.7, , , ,PROVISIONAL,2241,2241,P______________, ,EP112025,13.9,-130.7, ,HU,100,967,3,60,75,40,55,30,33,20,30,18,15,10,15,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,75,60,38,60,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 18:00:00,TS,13.9,-131.2, , , ,PROVISIONAL,2278,2278,O______________,nhc_working_bt,EP112025,13.9,-131.2, ,HU,110,960,3,60,70,40,60,30,30,20,30,20,15,10,15,1012,130,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,75,60,45,60,8,265
2025240N11251,2025,67,EP,MM,KIKO,2025-09-03 21:00:00,TS,13.8,-131.5, , , ,PROVISIONAL,2309,2309,P______________, ,EP112025,13.8,-131.6, ,HU,118,952,4,60,70,50,65,33,33,25,33,20,15,13,18,1012,165,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,83,68,53,75,7,265
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 00:00:00,TS,13.8,-131.9, , , ,PROVISIONAL,2340,2340,O______________,nhc_working_bt,EP112025,13.8,-131.9, ,HU,125,944,4,60,70,60,70,35,35,30,35,20,15,15,20,1011,200,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,90,75,60,90,7,265
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 03:00:00,TS,13.8,-132.3, , , ,PROVISIONAL,2371,2371,P______________, ,EP112025,13.8,-132.2, ,HU,125,944,4,60,70,55,65,35,35,28,33,20,18,15,18,1013,210,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,75,60,90,7,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 06:00:00,TS,13.8,-132.6, , , ,PROVISIONAL,2395,2395,O______________,nhc_working_bt,EP112025,13.8,-132.6, ,HU,125,944,4,60,70,50,60,35,35,25,30,20,20,15,15,1014,220,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,150, , , , ,12,90,75,60,90,7,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 09:00:00,TS,13.8,-132.9, , , ,PROVISIONAL,2416,2375,P______________, ,EP112025,13.8,-132.9, ,HU,120,948,4,60,70,50,60,35,38,28,30,23,20,18,18,1013,185,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,95,75,60,90,7,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 12:00:00,TS,13.8,-133.3, , , ,PROVISIONAL,2375,2335,O______________,nhc_working_bt,EP112025,13.8,-133.3, ,HU,115,951,4,60,70,50,60,35,40,30,30,25,20,20,20,1012,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,100,75,60,90,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 15:00:00,TS,13.8,-133.7, , , ,PROVISIONAL,2335,2283,P______________, ,EP112025,13.8,-133.7, ,HU,115,951,4,60,70,50,60,35,40,30,30,25,20,20,20,1012,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,110,83,60,90,9,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 18:00:00,TS,13.8,-134.2, , , ,PROVISIONAL,2283,2239,O______________,nhc_working_bt,EP112025,13.8,-134.2, ,HU,115,951,4,60,70,50,60,35,40,30,30,25,20,20,20,1012,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,120,90,60,90,8,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-04 21:00:00,TS,13.9,-134.6, , , ,PROVISIONAL,2239,2198,P______________, ,EP112025,13.8,-134.6, ,HU,115,951,4,60,70,50,65,35,38,28,33,23,20,18,20,1012,175,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,90,75,105,8,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 00:00:00,TS,13.9,-135.0, , , ,PROVISIONAL,2198,2161,O______________,nhc_working_bt,EP112025,13.8,-135.0, ,HU,115,951,4,60,70,50,70,35,35,25,35,20,20,15,20,1011,200,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,150,90,90,120,8,270
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 03:00:00,TS,13.8,-135.4, , , ,PROVISIONAL,2161,2121,P______________, ,EP112025,13.8,-135.4, ,HU,113,953,4,55,65,50,60,33,33,25,33,20,20,15,20,1012,213,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,135,105,98,105,8,265
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 06:00:00,TS,13.8,-135.8, , , ,PROVISIONAL,2121,2076,O______________,nhc_working_bt,EP112025,13.8,-135.8, ,HU,110,955,3,50,60,50,50,30,30,25,30,20,20,15,20,1013,225,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,135, , , , ,12,120,120,105,90,8,275
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 09:00:00,TS,13.9,-136.3, , , ,PROVISIONAL,2066,2022,P______________, ,EP112025,13.9,-136.3, ,HU,105,959,3,50,60,50,50,30,35,25,30,20,20,15,20,1013,183,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,120,120,105,90,9,285
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 12:00:00,TS,14.0,-136.7, , , ,PROVISIONAL,2022,1987,O______________,nhc_working_bt,EP112025,14.0,-136.7, ,HU,100,962,3,50,60,50,50,30,40,25,30,20,20,15,20,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120, , , , ,12,120,120,105,90,8,290
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 15:00:00,TS,14.1,-137.0, , , ,PROVISIONAL,1987,1949,P______________, ,EP112025,14.1,-137.0, ,HU,103,960,3,50,60,50,50,30,40,25,30,20,20,15,20,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,105,105,98,90,7,295
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 18:00:00,TS,14.3,-137.3, , , ,PROVISIONAL,1949,1901,O______________,nhc_working_bt,EP112025,14.3,-137.3, ,HU,105,958,3,50,60,50,50,30,40,25,30,20,20,15,20,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,130, , , , ,12,90,90,90,90,8,300
2025240N11251,2025,67,EP,MM,KIKO,2025-09-05 21:00:00,TS,14.5,-137.7, , , ,PROVISIONAL,1901,1843,P______________, ,EP112025,14.5,-137.7, ,HU,110,955,3,55,65,50,50,30,35,23,25,20,20,15,18,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,90,90,90,9,295
2025240N11251,2025,67,EP,MM,KIKO,2025-09-06 00:00:00,TS,14.7,-138.2, , , ,PROVISIONAL,1843,1788,O______________,nhc_working_bt,EP112025,14.7,-138.2, ,HU,115,951,4,60,70,50,50,30,30,20,20,20,20,15,15,1012,140,10, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,140, , , , ,12,90,90,90,90,10,290
